config,test,n,median,mean,sd
orig,PING_INLINE,5,3357208.0,3385604.8,70353.85495621403
orig,PING_MBULK,5,5496967.0,5478642.9,479601.766641398
orig,SET,5,3719137.75,3656870.1,329973.7645315817
orig,GET,5,2968688.25,3331183.5,907285.919589609
orig,INCR,5,2858423.0,3187129.45,833967.2219766869
orig,RPUSH,5,2348534.25,2638757.25,710586.7332827192
orig,LPOP,5,1918755.5,2121674.9,402309.7272385462
orig,RPOP,5,3818504.0,4083036.35,786459.5914846722
orig,SADD,5,4310573.5,3593715.15,1097873.1551890112
orig,HSET,5,1934053.12,2113410.622,676029.8382560087
orig,SPOP,5,3402884.25,3848264.45,910100.9689941586
orig,ZADD,5,1870665.38,2336247.7,683386.8907659324
orig,ZPOPMIN,5,3301808.5,3671899.35,923403.9030235428
orig,LPUSH,5,2105795.0,2343841.548,593468.526136782
orig,LRANGE_100,5,100522.41,111710.692,25720.382277667843
orig,LRANGE_300,5,45757.85,43546.578,3766.971744076401
orig,LRANGE_500,5,25963.73,25202.19,2088.1436970309305
orig,LRANGE_600,5,21760.87,21580.178,441.21340065777747
orig,MSET,5,573679.25,500774.988,188847.32172340248
tsan,PING_INLINE,5,465536.56,452275.8,29129.1392088618
tsan,PING_MBULK,5,716450.5,681219.662,111476.9251155721
tsan,SET,5,357154.88,334917.446,56981.83289652045
tsan,GET,5,459347.81,426181.02,78626.38444478068
tsan,INCR,5,417356.34,373187.424,84077.33876083574
tsan,RPUSH,5,266986.5,229609.874,55312.31039725724
tsan,LPOP,5,244560.83,216695.652,47935.09142724899
tsan,RPOP,5,505641.44,441512.3,101631.1903483495
tsan,SADD,5,396184.03,395136.374,8508.852002669339
tsan,HSET,5,291444.09,254989.068,55585.918723462426
tsan,SPOP,5,524303.69,486365.13,86034.17958124493
tsan,ZADD,5,304956.25,284146.708,50194.225297951554
tsan,ZPOPMIN,5,501779.94,500148.938,21607.85908050054
tsan,LPUSH,5,238454.98,221759.62,41359.456389927924
tsan,LRANGE_100,5,27235.08,23550.772,5476.748455312695
tsan,LRANGE_300,5,9879.46,9802.091999999999,320.8570777932133
tsan,LRANGE_500,5,6016.77,6019.22,80.03431357861446
tsan,LRANGE_600,5,5080.81,5084.984,42.844235668290374
tsan,MSET,5,64080.24,60876.02,10503.80976281225
tsan-dom_peeling-ea-lo-st-swmr,PING_INLINE,5,484337.0,469544.444,35367.87378622342
tsan-dom_peeling-ea-lo-st-swmr,PING_MBULK,5,765572.56,675103.018,138984.12876102806
tsan-dom_peeling-ea-lo-st-swmr,SET,5,361395.19,314373.866,71121.93416428247
tsan-dom_peeling-ea-lo-st-swmr,GET,5,466519.38,430979.82,74572.73521244846
tsan-dom_peeling-ea-lo-st-swmr,INCR,5,288813.41,344594.838,78808.63529071271
tsan-dom_peeling-ea-lo-st-swmr,RPUSH,5,270536.22,252545.40600000002,42059.4591498135
tsan-dom_peeling-ea-lo-st-swmr,LPOP,5,248356.7,244057.09,16066.93756012016
tsan-dom_peeling-ea-lo-st-swmr,RPOP,5,509876.62,509763.908,9701.72563468066
tsan-dom_peeling-ea-lo-st-swmr,SADD,5,390570.34,390774.412,7220.423588140094
tsan-dom_peeling-ea-lo-st-swmr,HSET,5,306181.38,285124.554,47068.04106772003
tsan-dom_peeling-ea-lo-st-swmr,SPOP,5,504542.84,473984.468,70460.94396764686
tsan-dom_peeling-ea-lo-st-swmr,ZADD,5,295214.0,264052.906,57865.678737418515
tsan-dom_peeling-ea-lo-st-swmr,ZPOPMIN,5,495480.41,460874.15,77897.71360418352
tsan-dom_peeling-ea-lo-st-swmr,LPUSH,5,243012.53,243265.614,3323.0671887324265
tsan-dom_peeling-ea-lo-st-swmr,LRANGE_100,5,27560.93,27501.446,771.3341123209839
tsan-dom_peeling-ea-lo-st-swmr,LRANGE_300,5,10147.34,10050.978000000001,190.51375283690192
tsan-dom_peeling-ea-lo-st-swmr,LRANGE_500,5,6047.13,6028.244,115.79601020760593
tsan-dom_peeling-ea-lo-st-swmr,LRANGE_600,5,5123.02,5113.932,51.93315193592616
tsan-dom_peeling-ea-lo-st-swmr,MSET,5,64284.98,60660.776,11177.06307579187
tsan-dom_peeling-ea-lo-st-swmr-stmt,PING_INLINE,5,470799.06,450835.492,45832.264466153865
tsan-dom_peeling-ea-lo-st-swmr-stmt,PING_MBULK,5,716450.5,713348.974,32878.46156283444
tsan-dom_peeling-ea-lo-st-swmr-stmt,SET,5,349004.72,330226.066,56829.2891441247
tsan-dom_peeling-ea-lo-st-swmr-stmt,GET,5,434578.19,376086.2,82376.86362059556
tsan-dom_peeling-ea-lo-st-swmr-stmt,INCR,5,401898.06,351986.73600000003,77962.2254382998
tsan-dom_peeling-ea-lo-st-swmr-stmt,RPUSH,5,260767.98,229947.172,54975.90094103161
tsan-dom_peeling-ea-lo-st-swmr-stmt,LPOP,5,242114.28,212229.566,44794.46021536179
tsan-dom_peeling-ea-lo-st-swmr-stmt,RPOP,5,482171.84,427928.504,94649.64872917692
tsan-dom_peeling-ea-lo-st-swmr-stmt,SADD,5,383952.97,357515.092,62729.28934972259
tsan-dom_peeling-ea-lo-st-swmr-stmt,HSET,5,290453.38,256030.572,58421.75062823923
tsan-dom_peeling-ea-lo-st-swmr-stmt,SPOP,5,476551.53,448846.838,67530.63620926779
tsan-dom_peeling-ea-lo-st-swmr-stmt,ZADD,5,296766.62,272307.062,47731.78968139179
tsan-dom_peeling-ea-lo-st-swmr-stmt,ZPOPMIN,5,493336.56,461503.918,74007.67821440299
tsan-dom_peeling-ea-lo-st-swmr-stmt,LPUSH,5,236241.92,219550.834,40635.91642955995
tsan-dom_peeling-ea-lo-st-swmr-stmt,LRANGE_100,5,26229.84,23336.446,5358.345104664311
tsan-dom_peeling-ea-lo-st-swmr-stmt,LRANGE_300,5,9670.27,8580.65,1758.6069642333393
tsan-dom_peeling-ea-lo-st-swmr-stmt,LRANGE_500,5,5994.6,6007.048,145.4132719871197
tsan-dom_peeling-ea-lo-st-swmr-stmt,LRANGE_600,5,4928.37,4663.548,716.7557476365292
tsan-dom_peeling-ea-lo-st-swmr-stmt,MSET,5,64675.32,65327.614,1476.0037753440893
tsan-stmt,PING_INLINE,5,468813.47,445506.962,50916.411025809444
tsan-stmt,PING_MBULK,5,595237.44,630960.556,112688.79418335763
tsan-stmt,SET,5,330073.62,301197.514,66235.13367566364
tsan-stmt,GET,5,451615.41,421484.95,73112.309910459
tsan-stmt,INCR,5,421915.19,390200.42,63085.84124598917
tsan-stmt,RPUSH,5,256616.59,254373.38,11390.223815592915
tsan-stmt,LPOP,5,242933.41,243137.722,4228.739243541741
tsan-stmt,RPOP,5,492316.62,492670.836,4357.685801848262
tsan-stmt,SADD,5,377323.66,353816.648,59912.31678804927
tsan-stmt,HSET,5,288818.22,289734.714,4384.043910515713
tsan-stmt,SPOP,5,492725.16,473923.382,78653.50694925636
tsan-stmt,ZADD,5,292708.25,267013.82,46672.99123624015
tsan-stmt,ZPOPMIN,5,478833.44,444886.306,71839.57849822602
tsan-stmt,LPUSH,5,233650.08,219293.828,38080.2943520211
