Codec,FFBUILD,runs_completed,mean_time_s,stddev_time_s,min_time_s,max_time_s,mean_user_s,mean_system_s,max_mem_kb,command_template
"h264_libx264","ffmpeg-tsan-dom_peeling-ea-lo-st-swmr-stmt","1/1",45.1000,0.0000,45.1000,45.1000,227.7000,9.1900,584320,"ffmpeg-tsan-dom_peeling-ea-lo-st-swmr-stmt/bin/ffmpeg -hide_banner -i ""./input/TearsOfSteel-1366x768-100s.mkv"" -threads 4 -y -c:v libx264 -preset medium -crf 23  -loglevel error /dev/shm/out.mp4"
"copy_passthrough","ffmpeg-tsan-dom_peeling-ea-lo-st-swmr-stmt","1/1",0.5000,0.0000,0.5000,0.5000,0.3900,0.1000,79092,"ffmpeg-tsan-dom_peeling-ea-lo-st-swmr-stmt/bin/ffmpeg -hide_banner -i ""./input/TearsOfSteel-1366x768-100s.mkv"" -threads 4 -y -c:v copy -c:a copy  -loglevel error /dev/shm/out.mkv"
"mjpeg","ffmpeg-tsan-dom_peeling-ea-lo-st-swmr-stmt","1/1",20.7800,0.0000,20.7800,20.7800,177.3500,1.4500,422288,"ffmpeg-tsan-dom_peeling-ea-lo-st-swmr-stmt/bin/ffmpeg -hide_banner -i ""./input/TearsOfSteel-1366x768-100s.mkv"" -threads 4 -y -c:v mjpeg -pix_fmt yuvj420p -q:v 2  -loglevel error /dev/shm/out.avi"
"h265_libx265","ffmpeg-tsan-dom_peeling-ea-lo-st-swmr-stmt","1/1",42.7500,0.0000,42.7500,42.7500,515.2000,7.3400,1666348,"ffmpeg-tsan-dom_peeling-ea-lo-st-swmr-stmt/bin/ffmpeg -hide_banner -i ""./input/TearsOfSteel-1366x768-100s.mkv"" -threads 4 -y -c:v libx265 -preset medium -crf 28 -tag:v hvc1  -loglevel error /dev/shm/out.mp4"
