config,test,n,median,mean,sd
tsan-dom_peeling,INCR,5,467062.56,463365.35,9991.13121184233
tsan-dom_peeling,RPUSH,5,290658.94,289893.026,5332.932980122673
tsan-dom_peeling,LPOP,5,270537.59,267702.216,6904.135181199753
tsan-dom_peeling,RPOP,5,524069.12,518176.82399999996,33151.931436728235
tsan-dom_peeling,SADD,5,397793.97,399413.418,8073.977076996814
tsan-dom_peeling,HSET,5,307357.28,310508.288,13207.424250374108
tsan-dom_peeling,SPOP,5,584715.38,579301.34,22904.88830717473
tsan-dom_peeling,ZADD,5,318208.66,315850.338,11913.887557634993
tsan-dom_peeling,ZPOPMIN,5,597639.19,573947.764,36847.22059877626
tsan-dom_peeling,LPUSH,5,246355.09,245121.778,3709.5893640091695
tsan-dom_peeling,LRANGE_100,5,28621.13,29005.826,932.9521689132831
tsan-dom_peeling,LRANGE_300,5,10062.12,10071.876,43.035590852223564
tsan-dom_peeling,LRANGE_500,5,6171.15,6167.462,30.541345255243527
tsan-dom_peeling,LRANGE_600,5,5169.85,5162.754,16.935071006641543
tsan-dom_peeling,MSET,5,69154.84,68233.516,2850.7982836093483
tsan-dom_peeling-ea-lo-st-swmr,PING_INLINE,5,541954.5,536991.338,8045.938785254935
tsan-dom_peeling-ea-lo-st-swmr,PING_MBULK,5,761375.94,785600.686,46814.94312782171
tsan-dom_peeling-ea-lo-st-swmr,SET,5,359744.0,362526.646,19393.04161086601
tsan-dom_peeling-ea-lo-st-swmr,GET,5,474938.28,480197.268,13076.598315589199
tsan-dom_peeling-ea-lo-st-swmr,INCR,5,467499.03,466186.382,2977.3938502858527
tsan-dom_peeling-ea-lo-st-swmr,RPUSH,5,293472.59,292091.3,9472.276713158768
tsan-dom_peeling-ea-lo-st-swmr,LPOP,5,270099.34,270883.192,7605.372441114901
tsan-dom_peeling-ea-lo-st-swmr,RPOP,5,540198.69,538197.856,12852.396756322541
tsan-dom_peeling-ea-lo-st-swmr,SADD,5,411537.62,413326.662,15505.822683080047
tsan-dom_peeling-ea-lo-st-swmr,HSET,5,308019.72,314966.82,16478.162923919936
tsan-dom_peeling-ea-lo-st-swmr,SPOP,5,564268.5,572843.014,23422.22551442604
tsan-dom_peeling-ea-lo-st-swmr,ZADD,5,314804.28,318807.992,8843.129354415209
tsan-dom_peeling-ea-lo-st-swmr,ZPOPMIN,5,563950.38,570615.94,29158.653934892995
tsan-dom_peeling-ea-lo-st-swmr,LPUSH,5,253985.28,253896.772,2154.542384027295
tsan-dom_peeling-ea-lo-st-swmr,LRANGE_100,5,28007.15,28484.522,750.943698102593
tsan-dom_peeling-ea-lo-st-swmr,LRANGE_300,5,9855.1,9835.206,58.377150324420604
tsan-dom_peeling-ea-lo-st-swmr,LRANGE_500,5,6009.61,5996.43,33.15999773823847
tsan-dom_peeling-ea-lo-st-swmr,LRANGE_600,5,4990.74,4994.016,9.013558120964268
tsan-dom_peeling-ea-lo-st-swmr,MSET,5,69507.2,69735.578,2686.673359513583
tsan-dom_peeling-ea-lo-st-swmr-wp,PING_INLINE,5,533572.25,531802.8319999999,10214.100819302197
tsan-dom_peeling-ea-lo-st-swmr-wp,PING_MBULK,5,853624.56,836332.95,34940.872397753614
tsan-dom_peeling-ea-lo-st-swmr-wp,SET,5,381413.66,378122.896,8010.923309571122
tsan-dom_peeling-ea-lo-st-swmr-wp,GET,5,480413.06,480598.75,8525.270699977793
tsan-dom_peeling-ea-lo-st-swmr-wp,INCR,5,476978.09,473162.924,8194.436426285209
tsan-dom_peeling-ea-lo-st-swmr-wp,RPUSH,5,292699.81,293941.47599999997,5661.586490435336
tsan-dom_peeling-ea-lo-st-swmr-wp,LPOP,5,269517.25,269694.58999999997,5089.349823381187
tsan-dom_peeling-ea-lo-st-swmr-wp,RPOP,5,529617.75,527175.294,6704.8015308381655
tsan-dom_peeling-ea-lo-st-swmr-wp,SADD,5,405367.91,407492.9,16409.837829421107
tsan-dom_peeling-ea-lo-st-swmr-wp,HSET,5,311084.56,312279.45,10142.025364159252
tsan-dom_peeling-ea-lo-st-swmr-wp,SPOP,5,557663.31,575927.712,26496.341572923222
tsan-dom_peeling-ea-lo-st-swmr-wp,ZADD,5,322101.75,324086.28,10147.706155176145
