config,test,n,median,mean,sd
orig,ops_sec,4,5104104.4,5090079.2425,78051.32102771297
orig,_latency_ms,4,1.587625,1.5875875000000002,0.026886800200098152
tsan,ops_sec,4,998873.425,1024945.435,57801.26742063049
tsan,_latency_ms,4,7.687575000000001,7.5139000000000005,0.38287571116486363
tsan-dom_peeling-ea-lo-st-swmr,ops_sec,4,1025205.865,1047479.4425,72130.4585550822
tsan-dom_peeling-ea-lo-st-swmr,_latency_ms,4,7.47199,7.3503625,0.5010316242430876
tsan-dom_peeling-ea-lo-st-swmr-stmt,ops_sec,4,1051002.75,1048155.305,67800.31951512155
tsan-dom_peeling-ea-lo-st-swmr-stmt,_latency_ms,4,7.320425,7.345115,0.4759599073101288
