config,test,n,median,mean,sd
tsan-dom_peeling,SET,4,332688.75,332945.585,7711.609495492283
tsan-dom_peeling,GET,4,443922.42000000004,440809.445,7213.118964948542
tsan-dom_peeling,INCR,4,439960.95,433801.53,14761.492319251935
tsan-dom_peeling,RPUSH,4,263917.555,262387.7325,10317.08799116422
tsan-dom_peeling,LPOP,4,237287.805,234742.625,10127.033073500195
tsan-dom_peeling,RPOP,4,486272.06000000006,478606.375,18443.07816674231
tsan-dom_peeling,SADD,4,360853.11,358997.095,28211.514593387205
tsan-dom_peeling,HSET,4,283467.63,283532.825,8365.146709936822
tsan-dom_peeling,SPOP,4,521483.2,518866.8675,14318.900459219098
tsan-dom_peeling,ZADD,4,286227.57999999996,281825.96,11572.691338310195
tsan-dom_peeling,ZPOPMIN,4,529862.36,529037.6174999999,11555.7304871317
tsan-dom_peeling,LPUSH,4,220550.235,220294.10749999998,5619.241700433585
tsan-dom_peeling,LRANGE_100,4,20806.42,20901.575,275.4973148689476
tsan-dom_peeling,LRANGE_300,4,8802.635,8798.5,60.884192256008625
tsan-dom_peeling,LRANGE_500,4,5391.995000000001,5397.172500000001,17.423722095656192
tsan-dom_peeling,LRANGE_600,4,4524.4400000000005,4494.0125,103.45879739458273
tsan-dom_peeling,MSET,4,61073.195,61039.81,1986.4656744580313
tsan-dom_peeling-ea-lo-st-swmr,PING_INLINE,4,480068.5,479684.515,7292.930573413776
tsan-dom_peeling-ea-lo-st-swmr,PING_MBULK,4,742352.28,731145.11,41350.56598860528
tsan-dom_peeling-ea-lo-st-swmr,SET,4,336945.36,336087.11,7018.024812224588
tsan-dom_peeling-ea-lo-st-swmr,GET,4,437398.08999999997,437108.45,11065.073712617854
tsan-dom_peeling-ea-lo-st-swmr,INCR,4,429682.53,424688.46,21355.504247070967
tsan-dom_peeling-ea-lo-st-swmr,RPUSH,4,264987.77999999997,265340.225,6999.265830954469
tsan-dom_peeling-ea-lo-st-swmr,LPOP,4,239327.545,239177.0,3666.9126695264063
tsan-dom_peeling-ea-lo-st-swmr,RPOP,4,502362.57999999996,501807.8525,11687.99368784159
tsan-dom_peeling-ea-lo-st-swmr,SADD,4,375336.79500000004,371273.8025,18351.089416123465
tsan-dom_peeling-ea-lo-st-swmr,HSET,4,283120.265,283262.85,6938.988691228718
tsan-dom_peeling-ea-lo-st-swmr,SPOP,4,533430.03,534075.265,1799.0966719347757
tsan-dom_peeling-ea-lo-st-swmr,ZADD,4,276041.11,275867.015,10999.318131588898
tsan-dom_peeling-ea-lo-st-swmr,ZPOPMIN,4,529215.485,529640.5025,22596.395879966312
tsan-dom_peeling-ea-lo-st-swmr,LPUSH,4,225535.71,222910.04499999998,6298.010545775537
tsan-dom_peeling-ea-lo-st-swmr,LRANGE_100,4,21173.165,21456.135,779.8200743120177
tsan-dom_peeling-ea-lo-st-swmr,LRANGE_300,4,8816.83,8809.3275,34.18637191923132
tsan-dom_peeling-ea-lo-st-swmr,LRANGE_500,4,5420.885,5415.7925,12.715193995112006
tsan-dom_peeling-ea-lo-st-swmr,LRANGE_600,4,4557.3099999999995,4556.1900000000005,21.70870946571158
tsan-dom_peeling-ea-lo-st-swmr,MSET,4,63962.93000000001,63013.1725,3745.5760317773584
tsan-dom_peeling-ea-lo-st-swmr-stmt,PING_INLINE,4,457542.86,450269.6175,30774.06701423173
tsan-dom_peeling-ea-lo-st-swmr-stmt,PING_MBULK,4,710830.25,705910.72,15274.968122179527
tsan-dom_peeling-ea-lo-st-swmr-stmt,SET,4,322002.845,322606.6075,2433.77829098948
tsan-dom_peeling-ea-lo-st-swmr-stmt,GET,4,424644.42000000004,419719.85,26811.970617901254
tsan-dom_peeling-ea-lo-st-swmr-stmt,INCR,4,412263.05,412499.93,22288.704437650318
tsan-dom_peeling-ea-lo-st-swmr-stmt,RPUSH,4,265455.425,264787.67,3450.0299327300477
tsan-dom_peeling-ea-lo-st-swmr-stmt,LPOP,4,222469.375,224309.965,9816.36847678577
tsan-dom_peeling-ea-lo-st-swmr-stmt,RPOP,4,479317.28,479634.335,7616.731647246497
tsan-dom_peeling-ea-lo-st-swmr-stmt,SADD,4,345353.17000000004,346313.24,23217.818410182303
tsan-dom_peeling-ea-lo-st-swmr-stmt,HSET,4,263281.22000000003,264106.145,9825.98882826388
tsan-dom_peeling-ea-lo-st-swmr-stmt,SPOP,4,510565.59,510369.74,6761.454498232373
tsan-dom_peeling-ea-lo-st-swmr-stmt,ZADD,4,271851.36,271064.28,6021.970671311297
tsan-dom_peeling-ea-lo-st-swmr-stmt,ZPOPMIN,4,502714.465,506820.335,16415.69018046353
tsan-dom_peeling-ea-lo-st-swmr-stmt,LPUSH,4,214837.245,215422.8525,6174.895165438703
tsan-dom_peeling-ea-lo-st-swmr-stmt,LRANGE_100,4,20043.03,20042.87,119.84974259463442
tsan-dom_peeling-ea-lo-st-swmr-stmt,LRANGE_300,4,8389.994999999999,8397.8225,29.53291878000997
tsan-dom_peeling-ea-lo-st-swmr-stmt,LRANGE_500,4,5163.54,5161.8775,6.40939089669723
tsan-dom_peeling-ea-lo-st-swmr-stmt,LRANGE_600,4,4346.825000000001,4346.755,25.40827489880669
tsan-dom_peeling-ea-lo-st-swmr-stmt,MSET,4,63905.28,63759.8425,1154.9420506205793
tsan-dom_peeling-ea-lo-st-swmr-wp,PING_INLINE,4,473040.28,472174.1025,5132.038408977959
tsan-dom_peeling-ea-lo-st-swmr-wp,PING_MBULK,4,726282.7150000001,725908.45,4978.625785877055
tsan-dom_peeling-ea-lo-st-swmr-wp,SET,4,336244.2,333234.4675,8071.032304104079
tsan-dom_peeling-ea-lo-st-swmr-wp,GET,4,424288.28,430043.54500000004,13773.673437986696
tsan-dom_peeling-ea-lo-st-swmr-wp,INCR,4,434301.06000000006,433825.1325,6700.707862066404
tsan-dom_peeling-ea-lo-st-swmr-wp,RPUSH,4,266437.29500000004,267796.7575,4347.332442869415
tsan-dom_peeling-ea-lo-st-swmr-wp,LPOP,4,227113.68,228340.8425,10856.826045707765
tsan-dom_peeling-ea-lo-st-swmr-wp,RPOP,4,506173.095,503501.6725,6729.006790611201
tsan-dom_peeling-ea-lo-st-swmr-wp,SADD,4,361784.265,363142.1475,5611.5202836746275
tsan-dom_peeling-ea-lo-st-swmr-wp,HSET,4,275421.47,274718.3675,8430.871540046053
tsan-dom_peeling-ea-lo-st-swmr-wp,SPOP,4,524622.4099999999,516721.5025,19309.106962295227
tsan-dom_peeling-ea-lo-st-swmr-wp,ZADD,4,281719.235,281118.57,1857.3189878424382
tsan-dom_peeling-ea-lo-st-swmr-wp,ZPOPMIN,4,510604.91000000003,518287.275,27487.953941437052
tsan-dom_peeling-ea-lo-st-swmr-wp,LPUSH,4,217797.61,217437.84,11112.282870238685
tsan-dom_peeling-ea-lo-st-swmr-wp,LRANGE_100,4,21712.75,21770.7875,651.9417991086317
tsan-dom_peeling-ea-lo-st-swmr-wp,LRANGE_300,4,8848.045,8867.7875,83.65528051673327
tsan-dom_peeling-ea-lo-st-swmr-wp,LRANGE_500,4,5488.639999999999,5497.785,21.53087782697213
tsan-dom_peeling-ea-lo-st-swmr-wp,LRANGE_600,4,4633.41,4617.6675,38.00973504687107
tsan-dom_peeling-ea-lo-st-swmr-wp,MSET,4,62755.69,62598.0575,2108.547235616267
tsan-ea,PING_INLINE,4,468433.655,455496.8825,30427.057308835483
tsan-ea,PING_MBULK,4,736986.345,717146.3925,49977.29401382019
tsan-ea,SET,4,327952.45,329600.89,8548.19033331228
tsan-ea,GET,4,424694.86,427711.125,11689.245546514128
tsan-ea,INCR,4,431488.7,430631.06,9427.430311514712
tsan-ea,RPUSH,4,254277.16499999998,255460.025,4097.703070082875
