Running walthread1 for 20 seconds...
Thread 9 says: 40 checkpoints
Thread 8 says: 350 iterations
Thread 7 says: 329 iterations
Thread 6 says: 363 iterations
Thread 5 says: 307 iterations
Thread 4 says: 305 iterations
Thread 3 says: 346 iterations
Thread 2 says: 361 iterations
Thread 1 says: 331 iterations
0 errors out of 1 tests
