Codec,FFBUILD,runs_completed,mean_time_s,stddev_time_s,min_time_s,max_time_s,mean_user_s,mean_system_s,max_mem_kb,command_template
"h264_libx264","ffmpeg-tsan-dom-ea-lo-st-swmr","1/1",46.4300,0.0000,46.4300,46.4300,228.5100,9.3300,580976,"ffmpeg-tsan-dom-ea-lo-st-swmr/bin/ffmpeg -hide_banner -i ""./input/TearsOfSteel-1366x768-100s.mkv"" -threads 4 -y -c:v libx264 -preset medium -crf 23  -loglevel error /dev/shm/out.mp4"
"copy_passthrough","ffmpeg-tsan-dom-ea-lo-st-swmr","1/1",0.8000,0.0000,0.8000,0.8000,0.6700,0.1100,74400,"ffmpeg-tsan-dom-ea-lo-st-swmr/bin/ffmpeg -hide_banner -i ""./input/TearsOfSteel-1366x768-100s.mkv"" -threads 4 -y -c:v copy -c:a copy  -loglevel error /dev/shm/out.mkv"
"mjpeg","ffmpeg-tsan-dom-ea-lo-st-swmr","1/1",20.5300,0.0000,20.5300,20.5300,172.7100,1.4500,416672,"ffmpeg-tsan-dom-ea-lo-st-swmr/bin/ffmpeg -hide_banner -i ""./input/TearsOfSteel-1366x768-100s.mkv"" -threads 4 -y -c:v mjpeg -pix_fmt yuvj420p -q:v 2  -loglevel error /dev/shm/out.avi"
"h265_libx265","ffmpeg-tsan-dom-ea-lo-st-swmr","1/1",42.8900,0.0000,42.8900,42.8900,511.8000,7.4300,1669644,"ffmpeg-tsan-dom-ea-lo-st-swmr/bin/ffmpeg -hide_banner -i ""./input/TearsOfSteel-1366x768-100s.mkv"" -threads 4 -y -c:v libx265 -preset medium -crf 28 -tag:v hvc1  -loglevel error /dev/shm/out.mp4"
