Codec,FFBUILD,runs_completed,mean_time_s,stddev_time_s,min_time_s,max_time_s,mean_user_s,mean_system_s,max_mem_kb,command_template
"h264_libx264","ffmpeg-tsan-stmt-yoff","1/1",45.5000,0.0000,45.5000,45.5000,234.2800,7.0000,584244,"ffmpeg-tsan-stmt-yoff/bin/ffmpeg -hide_banner -i ""./input/WatchingEyeTexture.mkv"" -threads 4 -y -c:v libx264 -preset medium -crf 23  -loglevel error /dev/shm/out.mp4"
"copy_passthrough","ffmpeg-tsan-stmt-yoff","1/1",0.4800,0.0000,0.4800,0.4800,0.3800,0.0900,83352,"ffmpeg-tsan-stmt-yoff/bin/ffmpeg -hide_banner -i ""./input/WatchingEyeTexture.mkv"" -threads 4 -y -c:v copy -c:a copy  -loglevel error /dev/shm/out.mkv"
"mjpeg","ffmpeg-tsan-stmt-yoff","1/1",26.1100,0.0000,26.1100,26.1100,187.4900,1.5500,427476,"ffmpeg-tsan-stmt-yoff/bin/ffmpeg -hide_banner -i ""./input/WatchingEyeTexture.mkv"" -threads 4 -y -c:v mjpeg -pix_fmt yuvj420p -q:v 2  -loglevel error /dev/shm/out.avi"
"h265_libx265","ffmpeg-tsan-stmt-yoff","1/1",54.4300,0.0000,54.4300,54.4300,575.0100,7.0100,1652736,"ffmpeg-tsan-stmt-yoff/bin/ffmpeg -hide_banner -i ""./input/WatchingEyeTexture.mkv"" -threads 4 -y -c:v libx265 -preset medium -crf 28 -tag:v hvc1  -loglevel error /dev/shm/out.mp4"
