app,config,hash,memory_access_sites,tsan_calls_total,sha256,build_seconds
redis,orig,f3deebfbab60,0,0,699defc76b30317f770a716fc3adbc5915d54d753b6b939bd939cbbda01cdd09,14
redis,tsan,f3deebfbab60,37922,45186,21da46438375eb56caa0d1c228cf79a47095a6ba6a34de713cae666f1376577c,5
redis,tsan-dom_peeling-ea-lo-st-swmr,f3deebfbab60,43272,50591,28f6318fa95c65615d3a10bc7c1714dc308fd9e8a4596c99185a6c6c40057a2a,6
redis,tsan-stmt,f3deebfbab60,37863,45126,8cc0216f18b9d9e1851174085f1a35b9426a473603861ad766ba8cdb0b6c6acf,5
redis,tsan-dom_peeling-ea-lo-st-swmr-stmt,f3deebfbab60,43248,50566,dfa6be9ff697a25c4d5bff3b40486535569d52e4743247c245ff8d0395c9994f,7
