config,test,n,median,mean,sd
orig,PING_INLINE,5,3985848.75,3783746.95,360515.41369420843
orig,PING_MBULK,5,5782936.5,5796686.8,392017.8603923232
orig,SET,5,3437965.5,3126583.15,592593.9696424895
orig,GET,5,3803984.75,3936257.05,755860.5721750498
orig,INCR,5,2834130.5,3192824.9,800353.5575177385
orig,RPUSH,5,2387704.0,2773347.65,662587.0008932694
orig,LPOP,5,2434180.0,2320479.4,184516.14262516098
orig,RPOP,5,3547688.0,4046308.7,891888.2555164457
orig,SADD,5,3323747.5,3361155.05,888327.6461638886
orig,HSET,5,2578474.25,2499161.326,620045.6156154664
orig,SPOP,5,4407260.0,4581472.9,403949.1137155149
orig,ZADD,5,2532779.75,2458120.052,614730.8172990944
orig,ZPOPMIN,5,4741460.0,4400205.2,1018520.5301464748
orig,LPUSH,5,2653708.25,2715925.05,410000.63644327124
orig,LRANGE_100,5,161159.75,155189.456,13687.781377519872
orig,LRANGE_300,5,46036.7,44620.504,2458.6216820059967
orig,LRANGE_500,5,27335.13,26223.652,2128.429537938713
orig,LRANGE_600,5,21782.61,20416.078,2642.888288458292
orig,MSET,5,589270.75,556379.9380000001,103472.6564351103
tsan,PING_INLINE,5,488023.44,489210.606,4881.290727520756
tsan,PING_MBULK,5,763183.81,761396.75,31985.307755015438
tsan,SET,5,346035.12,343259.548,8613.603764657382
tsan,GET,5,443255.16,445443.782,9394.361076016285
tsan,INCR,5,411253.44,385948.32,63979.78769309297
tsan,RPUSH,5,275927.19,256716.764,46004.97254083225
tsan,LPOP,5,268688.22,254519.802,28210.169893713322
tsan,RPOP,5,505975.31,511272.654,20226.888681494736
tsan,SADD,5,254975.34,309284.402,77331.7856755663
tsan,HSET,5,249191.83,246718.61599999998,50819.564576213466
tsan,SPOP,5,521101.06,453913.2,98596.46940386659
tsan,ZADD,5,296193.69,271202.642,45397.66998703921
tsan,ZPOPMIN,5,500488.75,481233.452,90879.97471211257
tsan,LPUSH,5,244818.83,228001.81,40268.11907632699
tsan,LRANGE_100,5,27096.2,26804.782,1965.8597959849528
tsan,LRANGE_300,5,10147.76,10097.832,334.86931297149357
tsan,LRANGE_500,5,6192.62,5859.4220000000005,823.2452839038921
tsan,LRANGE_600,5,5243.9,4898.448,777.7007870125888
tsan,MSET,5,66826.17,67015.332,4256.348119681938
tsan-dom_peeling-ea-lo-st-swmr,PING_INLINE,5,474390.25,480805.002,15930.56677078441
tsan-dom_peeling-ea-lo-st-swmr,PING_MBULK,5,785281.0,783129.686,7725.433675201052
tsan-dom_peeling-ea-lo-st-swmr,SET,5,357433.31,357810.602,3707.739672161474
tsan-dom_peeling-ea-lo-st-swmr,GET,5,441516.41,446154.564,9846.688610694458
tsan-dom_peeling-ea-lo-st-swmr,INCR,5,417118.34,418367.706,6308.354563381011
tsan-dom_peeling-ea-lo-st-swmr,RPUSH,5,278256.25,277385.656,5494.884360014325
tsan-dom_peeling-ea-lo-st-swmr,LPOP,5,264211.22,259499.84199999998,9382.979560527117
tsan-dom_peeling-ea-lo-st-swmr,RPOP,5,499770.44,502384.682,12583.69109053937
tsan-dom_peeling-ea-lo-st-swmr,SADD,5,391557.34,372597.738,47965.72704738895
tsan-dom_peeling-ea-lo-st-swmr,HSET,5,301216.78,301791.248,2739.412328898299
tsan-dom_peeling-ea-lo-st-swmr,SPOP,5,516389.31,518628.268,7744.080360337826
tsan-dom_peeling-ea-lo-st-swmr,ZADD,5,306730.09,306348.092,1734.8137069351255
tsan-dom_peeling-ea-lo-st-swmr,ZPOPMIN,5,503441.5,503453.794,8358.179046082929
tsan-dom_peeling-ea-lo-st-swmr,LPUSH,5,251734.61,250887.276,3525.003954363734
tsan-dom_peeling-ea-lo-st-swmr,LRANGE_100,5,28000.22,28439.3,931.5758690251695
tsan-dom_peeling-ea-lo-st-swmr,LRANGE_300,5,10149.55,10155.554,73.37891952052688
tsan-dom_peeling-ea-lo-st-swmr,LRANGE_500,5,6281.37,6282.570000000001,43.654342281152324
tsan-dom_peeling-ea-lo-st-swmr,LRANGE_600,5,5296.34,5267.05,58.65067476167684
tsan-dom_peeling-ea-lo-st-swmr,MSET,5,67137.75,64375.576,12421.850173204071
tsan-dom_peeling-ea-lo-st-swmr-stmt,PING_INLINE,5,451621.59,452684.202,22863.7806411313
tsan-dom_peeling-ea-lo-st-swmr-stmt,PING_MBULK,5,748278.25,736456.85,33259.5234469099
tsan-dom_peeling-ea-lo-st-swmr-stmt,SET,5,347063.5,343381.07,8420.622210294223
tsan-dom_peeling-ea-lo-st-swmr-stmt,GET,5,425496.44,425155.338,5694.101496041309
tsan-dom_peeling-ea-lo-st-swmr-stmt,INCR,5,392548.91,391026.294,9111.528121453057
tsan-dom_peeling-ea-lo-st-swmr-stmt,RPUSH,5,271952.06,272200.82,5342.701783194523
tsan-dom_peeling-ea-lo-st-swmr-stmt,LPOP,5,255753.83,243000.114,22415.573302265322
tsan-dom_peeling-ea-lo-st-swmr-stmt,RPOP,5,466114.22,460951.532,52158.34284406448
tsan-dom_peeling-ea-lo-st-swmr-stmt,SADD,5,372779.88,325434.332,70646.059617505
