config,test,n,median,mean,sd
tsan-dom_peeling,PING_MBULK,4,782442.63,767063.4725,46292.48247517328
tsan-dom_peeling,SET,4,338747.485,337585.5875,9988.817488696624
tsan-dom_peeling,GET,4,435280.70499999996,433999.97,21590.215883757784
tsan-dom_peeling,INCR,4,423414.16000000003,426288.1425,16149.257504567355
tsan-dom_peeling,RPUSH,4,265217.155,266783.99,7246.911019135447
tsan-dom_peeling,LPOP,4,243238.08000000002,242459.765,7841.188254159356
tsan-dom_peeling,RPOP,4,469552.25,468387.71,11768.677788199751
tsan-dom_peeling,SADD,4,356931.265,358307.67000000004,14915.60052854504
tsan-dom_peeling,HSET,4,300400.015,301124.9525,16956.36930435361
tsan-dom_peeling,SPOP,4,546626.155,530643.6799999999,49891.14840566745
tsan-dom_peeling,ZADD,4,290317.54500000004,290700.865,5717.3926948712115
tsan-dom_peeling,ZPOPMIN,4,539318.81,537284.8125,31929.149642923865
tsan-dom_peeling,LPUSH,4,222630.54,220655.8625,12603.477724700631
tsan-dom_peeling,LRANGE_100,4,25278.449999999997,25895.6,2391.7243455298103
tsan-dom_peeling,LRANGE_300,4,8785.27,8802.58,124.40237403951208
tsan-dom_peeling,LRANGE_500,4,5418.5650000000005,5397.075,101.67663399227978
tsan-dom_peeling,LRANGE_600,4,4468.715,4446.469999999999,101.68477532715202
tsan-dom_peeling,MSET,4,60850.575,60817.207500000004,1137.223787310572
tsan-dom_peeling-ea-lo-st-swmr,PING_INLINE,4,480531.56000000006,480870.93,18292.714403359252
tsan-dom_peeling-ea-lo-st-swmr,PING_MBULK,4,767002.815,764324.7825,30384.201122594764
tsan-dom_peeling-ea-lo-st-swmr,SET,4,333205.53,332539.265,5908.5037084160895
tsan-dom_peeling-ea-lo-st-swmr,GET,4,434857.42000000004,431290.985,12929.490149879603
tsan-dom_peeling-ea-lo-st-swmr,INCR,4,428919.0,427398.9125,5982.183864812671
tsan-dom_peeling-ea-lo-st-swmr,RPUSH,4,270136.64,268229.055,4830.761483448205
tsan-dom_peeling-ea-lo-st-swmr,LPOP,4,233977.46,237057.14,10625.325997423957
tsan-dom_peeling-ea-lo-st-swmr,RPOP,4,486008.53500000003,481454.525,23354.36305019185
tsan-dom_peeling-ea-lo-st-swmr,SADD,4,382736.315,387297.08,13664.477861196647
tsan-dom_peeling-ea-lo-st-swmr,HSET,4,283136.44,291799.275,19162.729919804402
tsan-dom_peeling-ea-lo-st-swmr,SPOP,4,530898.94,530718.8125,19523.387996823003
tsan-dom_peeling-ea-lo-st-swmr,ZADD,4,287751.75,284183.1775,18817.70636971534
tsan-dom_peeling-ea-lo-st-swmr,ZPOPMIN,4,536358.565,537332.22,29190.19315234144
tsan-dom_peeling-ea-lo-st-swmr,LPUSH,4,225965.11,225900.3975,5937.089026149514
tsan-dom_peeling-ea-lo-st-swmr,LRANGE_100,4,24526.855,24500.475,336.86487127630244
tsan-dom_peeling-ea-lo-st-swmr,LRANGE_300,4,8957.53,8966.115,51.22026714755273
tsan-dom_peeling-ea-lo-st-swmr,LRANGE_500,4,5466.675,5430.56,123.95564878885774
tsan-dom_peeling-ea-lo-st-swmr,LRANGE_600,4,4524.635,4525.84,26.16728619224129
tsan-dom_peeling-ea-lo-st-swmr,MSET,4,60802.685,60681.634999999995,4337.9528904349945
tsan-dom_peeling-ea-lo-st-swmr-stmt,PING_INLINE,4,482283.395,476892.275,16340.71118164792
tsan-dom_peeling-ea-lo-st-swmr-stmt,PING_MBULK,4,698399.9099999999,705001.8925,34072.18963330786
tsan-dom_peeling-ea-lo-st-swmr-stmt,SET,4,317456.28,318291.585,9999.978671998932
tsan-dom_peeling-ea-lo-st-swmr-stmt,GET,4,411557.95,414549.1775,11476.680227584322
tsan-dom_peeling-ea-lo-st-swmr-stmt,INCR,4,411245.07999999996,411258.7275,3377.5125821564557
tsan-dom_peeling-ea-lo-st-swmr-stmt,RPUSH,4,258346.91499999998,258549.84,4553.3326820472985
tsan-dom_peeling-ea-lo-st-swmr-stmt,LPOP,4,237297.37,235997.4625,10418.522245003125
tsan-dom_peeling-ea-lo-st-swmr-stmt,RPOP,4,483743.05,484497.14249999996,26937.458453449028
tsan-dom_peeling-ea-lo-st-swmr-stmt,SADD,4,357721.94,356067.2925,8809.990074051813
tsan-dom_peeling-ea-lo-st-swmr-stmt,HSET,4,272255.43500000006,274814.2175,8049.575123331575
tsan-dom_peeling-ea-lo-st-swmr-stmt,SPOP,4,516385.33,515248.4,12179.85448136113
tsan-dom_peeling-ea-lo-st-swmr-stmt,ZADD,4,272161.22,273043.4375,7736.517572044828
tsan-dom_peeling-ea-lo-st-swmr-stmt,ZPOPMIN,4,541239.0,536871.885,22529.967687252327
tsan-dom_peeling-ea-lo-st-swmr-stmt,LPUSH,4,223620.2,222585.15,5485.490994067894
tsan-dom_peeling-ea-lo-st-swmr-stmt,LRANGE_100,4,23904.78,24167.975,863.3753785965096
