Codec,FFBUILD,runs_completed,mean_time_s,stddev_time_s,min_time_s,max_time_s,mean_user_s,mean_system_s,max_mem_kb,command_template
"h264_libx264","ffmpeg-tsan-sound-yoff","1/1",45.6700,0.0000,45.6700,45.6700,230.3400,6.9300,578356,"ffmpeg-tsan-sound-yoff/bin/ffmpeg -hide_banner -i ""./input/WatchingEyeTexture.mkv"" -threads 4 -y -c:v libx264 -preset medium -crf 23  -loglevel error /dev/shm/out.mp4"
"copy_passthrough","ffmpeg-tsan-sound-yoff","1/1",0.7400,0.0000,0.7400,0.7400,0.6600,0.0800,80536,"ffmpeg-tsan-sound-yoff/bin/ffmpeg -hide_banner -i ""./input/WatchingEyeTexture.mkv"" -threads 4 -y -c:v copy -c:a copy  -loglevel error /dev/shm/out.mkv"
"mjpeg","ffmpeg-tsan-sound-yoff","1/1",25.5300,0.0000,25.5300,25.5300,181.0000,1.5900,424924,"ffmpeg-tsan-sound-yoff/bin/ffmpeg -hide_banner -i ""./input/WatchingEyeTexture.mkv"" -threads 4 -y -c:v mjpeg -pix_fmt yuvj420p -q:v 2  -loglevel error /dev/shm/out.avi"
"h265_libx265","ffmpeg-tsan-sound-yoff","1/1",54.5800,0.0000,54.5800,54.5800,571.3800,7.2100,1646812,"ffmpeg-tsan-sound-yoff/bin/ffmpeg -hide_banner -i ""./input/WatchingEyeTexture.mkv"" -threads 4 -y -c:v libx265 -preset medium -crf 28 -tag:v hvc1  -loglevel error /dev/shm/out.mp4"
