Codec,FFBUILD,runs_completed,mean_time_s,stddev_time_s,min_time_s,max_time_s,mean_user_s,mean_system_s,max_mem_kb,command_template
"h264_libx264","ffmpeg-tsan-ea","1/1",42.3600,0.0000,42.3600,42.3600,215.3800,7.0100,575760,"ffmpeg-tsan-ea/bin/ffmpeg -hide_banner -i ""./input/WatchingEyeTexture.mkv"" -threads 4 -y -c:v libx264 -preset medium -crf 23  -loglevel error /dev/shm/out.mp4"
"copy_passthrough","ffmpeg-tsan-ea","1/1",0.6800,0.0000,0.6800,0.6800,0.6000,0.0800,80564,"ffmpeg-tsan-ea/bin/ffmpeg -hide_banner -i ""./input/WatchingEyeTexture.mkv"" -threads 4 -y -c:v copy -c:a copy  -loglevel error /dev/shm/out.mkv"
"mjpeg","ffmpeg-tsan-ea","1/1",23.6400,0.0000,23.6400,23.6400,169.3700,1.4700,429112,"ffmpeg-tsan-ea/bin/ffmpeg -hide_banner -i ""./input/WatchingEyeTexture.mkv"" -threads 4 -y -c:v mjpeg -pix_fmt yuvj420p -q:v 2  -loglevel error /dev/shm/out.avi"
"h265_libx265","ffmpeg-tsan-ea","1/1",51.6500,0.0000,51.6500,51.6500,544.7500,7.0500,1651704,"ffmpeg-tsan-ea/bin/ffmpeg -hide_banner -i ""./input/WatchingEyeTexture.mkv"" -threads 4 -y -c:v libx265 -preset medium -crf 28 -tag:v hvc1  -loglevel error /dev/shm/out.mp4"
