config,test,n,median,mean,sd
tsan-dom_peeling-ea-lo-st-swmr-stmt,LPUSH,5,201506.11,202261.254,8993.830657385655
tsan-dom_peeling-ea-lo-st-swmr-stmt,LRANGE_100,5,22472.63,22632.604,598.0644251918006
tsan-dom_peeling-ea-lo-st-swmr-stmt,LRANGE_300,5,8578.9,8575.768,70.56780370678987
tsan-dom_peeling-ea-lo-st-swmr-stmt,LRANGE_500,5,5274.65,5285.572,34.11862570503088
tsan-dom_peeling-ea-lo-st-swmr-stmt,LRANGE_600,5,4452.97,4426.792,42.3470674309332
tsan-dom_peeling-ea-lo-st-swmr-stmt,MSET,5,60154.53,60708.89,3569.047649268641
tsan-stmt,PING_INLINE,5,420732.19,420377.682,22306.581904947252
tsan-stmt,PING_MBULK,5,671796.12,672287.386,25428.771715999752
tsan-stmt,SET,5,302994.16,302638.45,3585.443538294787
tsan-stmt,GET,5,393117.03,392138.568,4786.854068249832
tsan-stmt,INCR,5,368460.31,369223.656,4158.840503431205
tsan-stmt,RPUSH,5,233211.48,233738.004,2843.9589703932106
tsan-stmt,LPOP,5,223759.42,224357.076,3130.001610307897
tsan-stmt,RPOP,5,428772.38,432103.186,23564.665507955546
tsan-stmt,SADD,5,326300.91,326839.944,5193.965774485799
tsan-stmt,HSET,5,252552.73,253426.476,3086.101254711195
tsan-stmt,SPOP,5,435374.16,436392.584,9790.046287057603
tsan-stmt,ZADD,5,260371.92,256046.44600000003,7512.747236556017
tsan-stmt,ZPOPMIN,5,438063.47,432632.26999999996,11661.240304549514
tsan-stmt,LPUSH,5,201161.62,198917.776,4824.32562959115
tsan-stmt,LRANGE_100,5,21878.71,21893.788,122.84905502282102
tsan-stmt,LRANGE_300,5,8513.15,8467.21,88.19337021568055
tsan-stmt,LRANGE_500,5,5230.47,5216.472,37.3397974016998
tsan-stmt,LRANGE_600,5,4378.01,4369.212,33.30313528783745
tsan-stmt,MSET,5,59973.08,60856.678,2024.1501308993859
