config,test,n,median,mean,sd
orig,PING_INLINE,5,3323747.5,3327684.6,128257.57112138157
orig,PING_MBULK,5,4904157.0,4923216.2,238546.99773173628
orig,SET,5,2933865.25,2898357.6,185400.03204326518
orig,GET,5,3789575.75,3720603.85,179044.84959087416
orig,INCR,5,3473778.0,3461768.8,175588.35516907508
orig,RPUSH,5,2874850.75,2819521.75,247427.28250229146
orig,LPOP,5,2410718.0,2281093.176,185368.61748842464
orig,RPOP,5,4486314.0,4181207.9,544197.1929680454
orig,SADD,5,3379891.75,3169613.4,346933.440343101
orig,HSET,5,2276598.0,2259330.676,158530.4654405381
orig,SPOP,5,4168533.5,3947366.75,393373.43506957544
orig,ZADD,5,2315851.75,2275721.25,130997.32063779491
orig,ZPOPMIN,5,4134082.75,4113517.0,379699.889199969
orig,LPUSH,5,2648751.25,2577953.45,158042.57852073046
orig,LRANGE_100,5,123670.28,123085.158,1310.904444980642
orig,LRANGE_300,5,39639.54,39548.824,543.7697629787792
orig,LRANGE_500,5,23393.52,23175.628,466.3008315133059
orig,LRANGE_600,5,18161.68,18245.75,310.7321731813425
orig,MSET,5,459618.75,445119.8,43798.97373193007
tsan,PING_INLINE,5,450044.06,450809.336,5550.060853295221
tsan,PING_MBULK,5,646869.81,645496.386,7870.295714512894
tsan,SET,5,306998.47,309095.574,6032.862561680816
tsan,GET,5,411867.81,408604.73,6216.786748574361
tsan,INCR,5,382620.84,383175.386,4767.5748571396325
tsan,RPUSH,5,242105.14,239433.584,5011.633037831083
tsan,LPOP,5,211876.34,211448.504,1990.2844472788406
tsan,RPOP,5,434453.84,428573.156,14281.233447686884
tsan,SADD,5,340594.81,342024.862,2945.1473343569787
tsan,HSET,5,262283.81,262515.462,3155.359017595313
tsan,SPOP,5,452096.94,451722.976,5340.319245534865
tsan,ZADD,5,265891.03,265567.656,2062.223263817482
tsan,ZPOPMIN,5,434620.91,436157.10599999997,3561.4058259386884
tsan,LPUSH,5,205169.38,205258.146,2433.8975466276265
tsan,LRANGE_100,5,22961.45,22908.968,423.4889637523037
tsan,LRANGE_300,5,8719.34,8683.708,73.64578141346536
tsan,LRANGE_500,5,5310.69,5293.022,52.39945581778487
tsan,LRANGE_600,5,4519.79,4503.5960000000005,49.285316576035186
tsan,MSET,5,61320.61,60807.066,3534.07274994163
tsan-dom_peeling-ea-lo-st-swmr,PING_INLINE,5,449912.91,447754.606,10569.204154082743
tsan-dom_peeling-ea-lo-st-swmr,PING_MBULK,5,649907.12,643762.862,11570.842428752547
tsan-dom_peeling-ea-lo-st-swmr,SET,5,307670.34,310485.292,7079.604737813407
tsan-dom_peeling-ea-lo-st-swmr,GET,5,409908.84,411723.12,14864.033143324534
tsan-dom_peeling-ea-lo-st-swmr,INCR,5,381535.28,381376.808,3314.275063052251
tsan-dom_peeling-ea-lo-st-swmr,RPUSH,5,242006.94,242261.172,5232.683319509212
tsan-dom_peeling-ea-lo-st-swmr,LPOP,5,216778.09,219796.604,8434.138897796862
tsan-dom_peeling-ea-lo-st-swmr,RPOP,5,442516.22,443161.658,6977.063330959523
tsan-dom_peeling-ea-lo-st-swmr,SADD,5,334985.53,336077.516,9829.143561421308
tsan-dom_peeling-ea-lo-st-swmr,HSET,5,264107.09,263129.69800000003,4212.09532635125
tsan-dom_peeling-ea-lo-st-swmr,SPOP,5,459554.59,456815.7,4529.495504573316
tsan-dom_peeling-ea-lo-st-swmr,ZADD,5,271968.91,274040.2,6467.390260062394
tsan-dom_peeling-ea-lo-st-swmr,ZPOPMIN,5,448683.88,456550.396,28480.96848756077
tsan-dom_peeling-ea-lo-st-swmr,LPUSH,5,201233.41,202141.136,5814.704096798903
tsan-dom_peeling-ea-lo-st-swmr,LRANGE_100,5,23644.5,23494.088,360.970082652288
tsan-dom_peeling-ea-lo-st-swmr,LRANGE_300,5,8808.67,8776.008,54.188880501445894
tsan-dom_peeling-ea-lo-st-swmr,LRANGE_500,5,5372.45,5388.848,47.109559751710826
tsan-dom_peeling-ea-lo-st-swmr,LRANGE_600,5,4580.0,4581.292,23.259371659612956
tsan-dom_peeling-ea-lo-st-swmr,MSET,5,60547.76,60905.434,1930.7830022117955
tsan-dom_peeling-ea-lo-st-swmr-stmt,PING_INLINE,5,432551.72,428309.844,15091.478477295721
tsan-dom_peeling-ea-lo-st-swmr-stmt,PING_MBULK,5,613076.38,620328.014,23467.103105435253
tsan-dom_peeling-ea-lo-st-swmr-stmt,SET,5,305787.03,305615.436,5130.397466008862
tsan-dom_peeling-ea-lo-st-swmr-stmt,GET,5,394985.97,395481.362,9427.84318697126
tsan-dom_peeling-ea-lo-st-swmr-stmt,INCR,5,374072.75,374649.59599999996,5413.537183236115
tsan-dom_peeling-ea-lo-st-swmr-stmt,RPUSH,5,233573.66,233870.246,3210.5832136903095
tsan-dom_peeling-ea-lo-st-swmr-stmt,LPOP,5,214605.44,214733.212,8842.473586608561
tsan-dom_peeling-ea-lo-st-swmr-stmt,RPOP,5,435993.22,434940.02999999997,7207.108155342186
tsan-dom_peeling-ea-lo-st-swmr-stmt,SADD,5,329583.0,328853.094,5536.772959303985
tsan-dom_peeling-ea-lo-st-swmr-stmt,HSET,5,260617.88,255799.236,7056.207420663743
tsan-dom_peeling-ea-lo-st-swmr-stmt,SPOP,5,453327.31,447400.172,10550.57919797867
tsan-dom_peeling-ea-lo-st-swmr-stmt,ZADD,5,266562.31,266153.582,2689.22810179241
tsan-dom_peeling-ea-lo-st-swmr-stmt,ZPOPMIN,5,427373.97,431403.48,6259.17315912016
tsan-dom_peeling-ea-lo-st-swmr-stmt,LPUSH,5,201272.27,201237.514,2577.9322170743776
tsan-dom_peeling-ea-lo-st-swmr-stmt,LRANGE_100,5,23032.17,22808.636,520.2961409908783
tsan-dom_peeling-ea-lo-st-swmr-stmt,LRANGE_300,5,8599.12,8583.774000000001,69.59043202912305
tsan-dom_peeling-ea-lo-st-swmr-stmt,LRANGE_500,5,5248.46,5233.23,88.32782375899468
tsan-dom_peeling-ea-lo-st-swmr-stmt,LRANGE_600,5,4429.6,4416.504,68.58476018766835
tsan-dom_peeling-ea-lo-st-swmr-stmt,MSET,5,58974.96,58925.090000000004,2046.1769438027586
tsan-stmt,PING_INLINE,5,444728.34,434241.506,15123.086200909196
tsan-stmt,PING_MBULK,5,634582.81,644801.324,33619.24086906754
tsan-stmt,SET,5,299227.5,298594.056,6609.565076650647
tsan-stmt,GET,5,392478.41,389800.158,8666.110373401072
tsan-stmt,INCR,5,374612.34,381278.012,16443.14400988356
tsan-stmt,RPUSH,5,232682.12,231052.092,4111.172325282655
tsan-stmt,LPOP,5,212518.95,211920.83800000002,3818.330501308127
tsan-stmt,RPOP,5,435506.88,434202.18,7087.126087854664
tsan-stmt,SADD,5,326863.56,329050.044,5832.560418605188
tsan-stmt,HSET,5,255691.92,255164.022,5299.525159230784
tsan-stmt,SPOP,5,432737.62,437736.812,9103.482660013697
tsan-stmt,ZADD,5,266166.28,265859.158,10480.335583425755
tsan-stmt,ZPOPMIN,5,423822.84,427698.85000000003,9560.52217950986
tsan-stmt,LPUSH,5,199259.22,199040.572,6081.7907346167385
tsan-stmt,LRANGE_100,5,22251.23,22228.69,390.99159511426876
tsan-stmt,LRANGE_300,5,8440.55,8418.934,57.078902669900465
tsan-stmt,LRANGE_500,5,5172.25,5171.312,51.96478778942511
tsan-stmt,LRANGE_600,5,4372.93,4372.502,44.80348725266827
tsan-stmt,MSET,5,58906.66,59997.998,2140.517278981881
