app,config,hash,memory_access_sites,tsan_calls_total,sha256,build_seconds
redis,orig,f3deebfbab60,0,0,8472037269bca1aaf8928c8008e05aadbcbbc4143bb437913b26931b0e254805,4
redis,tsan,f3deebfbab60,37922,45186,c84bb4c45669199a46caa39bc541e3907b09dde2e24b35cf51c316b938057743,5
redis,tsan-dom_peeling-ea-lo-st-swmr,f3deebfbab60,43272,50591,08ab3b0fd0a200808e471dc681a2094be19429024dbf3ff144b9364eb1145f8c,6
redis,tsan-stmt,f3deebfbab60,37863,45126,4ab54eda33fadce29f571dc7ad9262787ea50134070aea02691fba8dafb71f14,5
redis,tsan-dom_peeling-ea-lo-st-swmr-stmt,f3deebfbab60,43248,50566,2de479021d782409e717cad62b09c8bf5622b31fec3b80dd5abaa2a43ea673bd,7
