Codec,FFBUILD,runs_completed,mean_time_s,stddev_time_s,min_time_s,max_time_s,mean_user_s,mean_system_s,max_mem_kb,command_template
"h264_libx264","ffmpeg-tsan-dom_peeling-ea-lo-st-swmr-stmt-nofe","1/1",17.8200,0.0000,17.8200,17.8200,293.1300,18.5200,756144,"ffmpeg-tsan-dom_peeling-ea-lo-st-swmr-stmt-nofe/bin/ffmpeg -hide_banner -i ""./input/TearsOfSteel-1366x768-100s.mkv"" -threads 16 -y -c:v libx264 -preset medium -crf 23  -loglevel error /dev/shm/out.mp4"
"copy_passthrough","ffmpeg-tsan-dom_peeling-ea-lo-st-swmr-stmt-nofe","1/1",0.5000,0.0000,0.5000,0.5000,0.4000,0.0900,74936,"ffmpeg-tsan-dom_peeling-ea-lo-st-swmr-stmt-nofe/bin/ffmpeg -hide_banner -i ""./input/TearsOfSteel-1366x768-100s.mkv"" -threads 16 -y -c:v copy -c:a copy  -loglevel error /dev/shm/out.mkv"
"mjpeg","ffmpeg-tsan-dom_peeling-ea-lo-st-swmr-stmt-nofe","1/1",14.7500,0.0000,14.7500,14.7500,234.7300,2.2300,804544,"ffmpeg-tsan-dom_peeling-ea-lo-st-swmr-stmt-nofe/bin/ffmpeg -hide_banner -i ""./input/TearsOfSteel-1366x768-100s.mkv"" -threads 16 -y -c:v mjpeg -pix_fmt yuvj420p -q:v 2  -loglevel error /dev/shm/out.avi"
"h265_libx265","ffmpeg-tsan-dom_peeling-ea-lo-st-swmr-stmt-nofe","1/1",35.9900,0.0000,35.9900,35.9900,499.9500,8.6100,2252280,"ffmpeg-tsan-dom_peeling-ea-lo-st-swmr-stmt-nofe/bin/ffmpeg -hide_banner -i ""./input/TearsOfSteel-1366x768-100s.mkv"" -threads 16 -y -c:v libx265 -preset medium -crf 28 -tag:v hvc1  -loglevel error /dev/shm/out.mp4"
