config,test,n,median,mean,sd
tsan-dom_peeling-ea-lo-st-swmr-stmt-wp,ZADD,5,277593.78,283664.298,15790.191396228249
tsan-dom_peeling-ea-lo-st-swmr-stmt-wp,ZPOPMIN,5,506299.59,495016.654,37549.5572323327
tsan-dom_peeling-ea-lo-st-swmr-stmt-wp,LPUSH,5,214642.36,213803.326,4552.441629409426
tsan-dom_peeling-ea-lo-st-swmr-stmt-wp,LRANGE_100,5,24373.86,25381.76,2350.211351272476
tsan-dom_peeling-ea-lo-st-swmr-stmt-wp,LRANGE_300,5,8840.08,8825.69,52.65778290053589
tsan-dom_peeling-ea-lo-st-swmr-stmt-wp,LRANGE_500,5,5388.19,5361.334,55.79543915052547
tsan-dom_peeling-ea-lo-st-swmr-stmt-wp,LRANGE_600,5,4511.76,4496.812,33.312483696056155
tsan-dom_peeling-ea-lo-st-swmr-stmt-wp,MSET,5,61402.42,61744.694,1623.1305480860117
tsan-dom_peeling-ea-lo-st-swmr-wp,PING_INLINE,5,475498.09,467122.694,17649.63100662248
tsan-dom_peeling-ea-lo-st-swmr-wp,PING_MBULK,5,751651.44,738335.226,32361.810929573752
tsan-dom_peeling-ea-lo-st-swmr-wp,SET,5,333371.56,330268.26,10975.38642484855
tsan-dom_peeling-ea-lo-st-swmr-wp,GET,5,418247.5,419444.712,10409.707741462791
tsan-dom_peeling-ea-lo-st-swmr-wp,INCR,5,434788.34,431930.65400000004,8726.03264794661
tsan-dom_peeling-ea-lo-st-swmr-wp,RPUSH,5,246841.36,247799.572,2642.3230029029405
tsan-dom_peeling-ea-lo-st-swmr-wp,LPOP,5,235473.03,233916.42799999999,8351.537368824374
tsan-dom_peeling-ea-lo-st-swmr-wp,RPOP,5,481215.97,477805.976,14530.815588275836
tsan-dom_peeling-ea-lo-st-swmr-wp,SADD,5,364727.66,365853.784,12392.940588630692
tsan-dom_peeling-ea-lo-st-swmr-wp,HSET,5,288812.94,285652.708,12795.095533073189
tsan-dom_peeling-ea-lo-st-swmr-wp,SPOP,5,538164.62,528170.406,23416.59232520353
tsan-dom_peeling-ea-lo-st-swmr-wp,ZADD,5,296604.81,295985.642,7530.584928331936
tsan-dom_peeling-ea-lo-st-swmr-wp,ZPOPMIN,5,523520.66,515055.15,23887.98620941499
tsan-dom_peeling-ea-lo-st-swmr-wp,LPUSH,5,220898.22,218915.154,3545.862771270196
tsan-dom_peeling-ea-lo-st-swmr-wp,LRANGE_100,5,24910.47,24907.164,221.497215738709
tsan-dom_peeling-ea-lo-st-swmr-wp,LRANGE_300,5,9097.45,9080.598,52.87313656290849
tsan-dom_peeling-ea-lo-st-swmr-wp,LRANGE_500,5,5549.59,5534.81,31.46780338695436
tsan-dom_peeling-ea-lo-st-swmr-wp,LRANGE_600,5,4624.17,4613.666,31.112223160680607
tsan-dom_peeling-ea-lo-st-swmr-wp,MSET,5,66156.45,65401.659999999996,1817.8334512132844
