Codec,FFBUILD,runs_completed,mean_time_s,stddev_time_s,min_time_s,max_time_s,mean_user_s,mean_system_s,max_mem_kb,command_template
"h264_libx264","ffmpeg-tsan-dom-ea-lo-st-swmr","1/1",42.3200,0.0000,42.3200,42.3200,214.5000,6.7500,576728,"ffmpeg-tsan-dom-ea-lo-st-swmr/bin/ffmpeg -hide_banner -i ""./input/WatchingEyeTexture.mkv"" -threads 4 -y -c:v libx264 -preset medium -crf 23  -loglevel error /dev/shm/out.mp4"
"copy_passthrough","ffmpeg-tsan-dom-ea-lo-st-swmr","1/1",0.7000,0.0000,0.7000,0.7000,0.6000,0.0900,79720,"ffmpeg-tsan-dom-ea-lo-st-swmr/bin/ffmpeg -hide_banner -i ""./input/WatchingEyeTexture.mkv"" -threads 4 -y -c:v copy -c:a copy  -loglevel error /dev/shm/out.mkv"
"mjpeg","ffmpeg-tsan-dom-ea-lo-st-swmr","1/1",23.2700,0.0000,23.2700,23.2700,164.8600,1.6000,425252,"ffmpeg-tsan-dom-ea-lo-st-swmr/bin/ffmpeg -hide_banner -i ""./input/WatchingEyeTexture.mkv"" -threads 4 -y -c:v mjpeg -pix_fmt yuvj420p -q:v 2  -loglevel error /dev/shm/out.avi"
"h265_libx265","ffmpeg-tsan-dom-ea-lo-st-swmr","1/1",51.6300,0.0000,51.6300,51.6300,545.1300,7.0800,1651448,"ffmpeg-tsan-dom-ea-lo-st-swmr/bin/ffmpeg -hide_banner -i ""./input/WatchingEyeTexture.mkv"" -threads 4 -y -c:v libx265 -preset medium -crf 28 -tag:v hvc1  -loglevel error /dev/shm/out.mp4"
